id,external_id,annotations,compound_id,creator_id,updater_id,created_at,updated_at
2309,CHEBI:18009,"NAD(P)(+)
NADP
",22071,,,2015-02-24 22:32:24 UTC,2015-02-24 22:32:24 UTC
2310,CHEBI:17490,"O-acyl-L-carnitine
",22073,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
2311,C02990,"Fatty acyl carnitines
",22073,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
2312,LMFA07070004,"Fatty acyl carnitines
",22073,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
2313,CHEBI:17553,"primary amino compound
phosphoethanolamine
",22074,,,2015-02-24 22:32:30 UTC,2015-02-24 22:32:30 UTC
2314,CHEBI:16171,"nicotinamide mononucleotide
",22075,,,2015-02-24 22:32:32 UTC,2015-02-24 22:32:32 UTC
2315,CHEBI:16675,"pyridinedicarboxylic acid
",22076,,,2015-02-24 22:32:33 UTC,2015-02-24 22:32:33 UTC
2316,CHEBI:17359,"inorganic anion
sulfur oxoanion
sulfur oxide
",22078,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
2317,SO3,"an anion
",22078,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
2318,CHEBI:17381,"dicarboxylic acid
pyrroles
aralkylamino compound
",22079,,,2015-02-24 22:32:35 UTC,2015-02-24 22:32:35 UTC
2319,CHEBI:26911,"saturated organic heteromonocyclic parent
cyclic ether
oxolanes
",22080,,,2015-02-24 22:32:35 UTC,2015-02-24 22:32:35 UTC
2320,CHEBI:18361,"diphosphate ion
",22081,,,2015-02-24 22:32:36 UTC,2015-02-24 22:32:36 UTC
2321,CHEBI:16094,"inorganic anion
sulfur oxoanion
sulfur oxide
",22084,,,2015-02-24 22:32:44 UTC,2015-02-24 22:32:44 UTC
2322,CHEBI:17821,"pyrimidone
pyrimidine nucleobase
",22085,,,2015-02-24 22:32:45 UTC,2015-02-24 22:32:45 UTC
2323,C00178,"pyrimidines
",22085,,,2015-02-24 22:32:45 UTC,2015-02-24 22:32:45 UTC
2324,THYMINE,"a pyrimidine-related compound
a pyrimidine base
",22085,,,2015-02-24 22:32:45 UTC,2015-02-24 22:32:45 UTC
2325,CHEBI:16566,"2-aminooctadecane-1,3-diol
",22087,,,2015-02-24 22:32:46 UTC,2015-02-24 22:32:46 UTC
2326,C00836,"Sphinganines
",22087,,,2015-02-24 22:32:46 UTC,2015-02-24 22:32:46 UTC
2327,LMSP01020001,"Sphinganines
",22087,,,2015-02-24 22:32:46 UTC,2015-02-24 22:32:46 UTC
2328,CHEBI:15611,"N-methylglycine
N-alkylglycine
",22088,,,2015-02-24 22:32:48 UTC,2015-02-24 22:32:48 UTC
2329,CHEBI:15811,"O-phosphoserine
",22089,,,2015-02-24 22:32:49 UTC,2015-02-24 22:32:49 UTC
2330,CHEBI:17111,"5-O-phosphono-D-ribofuranosyl diphosphate
",22091,,,2015-02-24 22:32:51 UTC,2015-02-24 22:32:51 UTC
2331,CHEBI:15713,"pyrimidine ribonucleoside 5'-triphosphate
uridine 5'-phosphate
",22092,,,2015-02-24 22:32:53 UTC,2015-02-24 22:32:53 UTC
2332,C00075,"Ribonucleotides
",22092,,,2015-02-24 22:32:53 UTC,2015-02-24 22:32:53 UTC
2333,CHEBI:16264,"UDP-amino sugar
",22093,,,2015-02-24 22:32:55 UTC,2015-02-24 22:32:55 UTC
2334,CHEBI:10049,"xanthosine 5'-phosphate
purine ribonucleoside 5'-triphosphate
",22095,,,2015-02-24 22:32:58 UTC,2015-02-24 22:32:58 UTC
2335,LMST04010201,"C24 bile acids, alcohols, and derivatives
",22098,,,2015-02-24 22:33:00 UTC,2015-02-24 22:33:00 UTC
2336,LMST02010046,"C18 steroids (estrogens) and derivatives
",22103,,,2015-02-24 22:33:01 UTC,2015-02-24 22:33:01 UTC
2337,CHEBI:771,"16alpha-hydroxy steroid
3beta-hydroxy steroid
hydroxypregnenolone
",22105,,,2015-02-24 22:33:02 UTC,2015-02-24 22:33:02 UTC
2338,LMST02030172,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22105,,,2015-02-24 22:33:02 UTC,2015-02-24 22:33:02 UTC
2339,LMFA01050380,"Hydroxy fatty acids
",22107,,,2015-02-24 22:33:03 UTC,2015-02-24 22:33:03 UTC
2340,CHEBI:16485,"18-hydroxy steroid
",22108,,,2015-02-24 22:33:03 UTC,2015-02-24 22:33:03 UTC
2341,C01124,"C21 steroids (gluco/mineralocorticoids, progestogens) and derivatives
Mineralocorticoids
",22108,,,2015-02-24 22:33:03 UTC,2015-02-24 22:33:03 UTC
2342,LMST02030091,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22108,,,2015-02-24 22:33:03 UTC,2015-02-24 22:33:03 UTC
2343,LMST04010155,"C24 bile acids, alcohols, and derivatives
",22116,,,2015-02-24 22:33:06 UTC,2015-02-24 22:33:06 UTC
2344,LMST02030194,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22120,,,2015-02-24 22:33:07 UTC,2015-02-24 22:33:07 UTC
2345,CHEBI:70818,"aromatic ether
monocarboxylic acid
phenols
",22121,,,2015-02-24 22:33:07 UTC,2015-02-24 22:33:07 UTC
2346,CHEBI:776,"16alpha-hydroxy steroid
",22122,,,2015-02-24 22:33:08 UTC,2015-02-24 22:33:08 UTC
2347,LMST02010041,"C18 steroids (estrogens) and derivatives
",22122,,,2015-02-24 22:33:08 UTC,2015-02-24 22:33:08 UTC
2348,CHEBI:28744,"17beta-hydroxy steroid
2-hydroxy steroid
",22125,,,2015-02-24 22:33:09 UTC,2015-02-24 22:33:09 UTC
2349,C05301,"C18 steroids (estrogens) and derivatives
Estrane and derivatives
",22125,,,2015-02-24 22:33:09 UTC,2015-02-24 22:33:09 UTC
2350,LMST02010027,"C18 steroids (estrogens) and derivatives
",22125,,,2015-02-24 22:33:09 UTC,2015-02-24 22:33:09 UTC
2351,LMST04010126,"C24 bile acids, alcohols, and derivatives
",22127,,,2015-02-24 22:33:10 UTC,2015-02-24 22:33:10 UTC
2352,LMST02010006,"C18 steroids (estrogens) and derivatives
",22133,,,2015-02-24 22:33:12 UTC,2015-02-24 22:33:12 UTC
2353,CHEBI:27771,"17-oxo steroid
16alpha-hydroxy steroid
androstanoid
3beta-hydroxy steroid
",22138,,,2015-02-24 22:33:13 UTC,2015-02-24 22:33:13 UTC
2354,C05139,"C19 steroids (androgens) and derivatives
",22138,,,2015-02-24 22:33:13 UTC,2015-02-24 22:33:13 UTC
2355,LMST02020064,"C19 steroids (androgens) and derivatives
",22138,,,2015-02-24 22:33:13 UTC,2015-02-24 22:33:13 UTC
2356,CHEBI:28750,"17alpha-hydroxy steroid
3beta-hydroxy steroid
hydroxypregnenolone
",22145,,,2015-02-24 22:33:15 UTC,2015-02-24 22:33:15 UTC
2357,LMST02030089,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22145,,,2015-02-24 22:33:15 UTC,2015-02-24 22:33:15 UTC
2358,LMST04010065,"C24 bile acids, alcohols, and derivatives
",22146,,,2015-02-24 22:33:16 UTC,2015-02-24 22:33:16 UTC
2359,CHEBI:17252,"17alpha-hydroxy steroid
",22155,,,2015-02-24 22:33:17 UTC,2015-02-24 22:33:17 UTC
2360,C01176,"Progestagens
",22155,,,2015-02-24 22:33:17 UTC,2015-02-24 22:33:17 UTC
2361,LMST02030161,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22155,,,2015-02-24 22:33:17 UTC,2015-02-24 22:33:17 UTC
2362,CHEBI:1427,"monocarboxylic acid
",22156,,,2015-02-24 22:33:19 UTC,2015-02-24 22:33:19 UTC
2363,CHEBI:16390,"7-oxo steroid
oxo-5beta-cholanic acid
",22172,,,2015-02-24 22:33:23 UTC,2015-02-24 22:33:23 UTC
2364,LMST04010184,"C24 bile acids, alcohols, and derivatives
",22172,,,2015-02-24 22:33:23 UTC,2015-02-24 22:33:23 UTC
2365,LMFA01170087,"Dicarboxylic acids
",22174,,,2015-02-24 22:33:24 UTC,2015-02-24 22:33:24 UTC
2366,CHEBI:37440,"oxo dicarboxylic acid
",22178,,,2015-02-24 22:33:26 UTC,2015-02-24 22:33:26 UTC
2367,LMFA01170096,"Dicarboxylic acids
",22178,,,2015-02-24 22:33:26 UTC,2015-02-24 22:33:26 UTC
2368,CHEBI:16312,"oxo-5beta-cholanic acid
",22180,,,2015-02-24 22:33:27 UTC,2015-02-24 22:33:27 UTC
2369,LMST04010176,"C24 bile acids, alcohols, and derivatives
",22180,,,2015-02-24 22:33:27 UTC,2015-02-24 22:33:27 UTC
2370,CHEBI:62462,"oxopurine
",22182,,,2015-02-24 22:33:27 UTC,2015-02-24 22:33:27 UTC
2371,CPD0-2461,"a small molecule
",22182,,,2015-02-24 22:33:27 UTC,2015-02-24 22:33:27 UTC
2372,CHEBI:28955,"17beta-hydroxy steroid
3-hydroxy steroid
",22184,,,2015-02-24 22:33:28 UTC,2015-02-24 22:33:28 UTC
2373,C05302,"C18 steroids (estrogens) and derivatives
Estrane and derivatives
",22184,,,2015-02-24 22:33:28 UTC,2015-02-24 22:33:28 UTC
2374,LMST02010035,"C18 steroids (estrogens) and derivatives
",22184,,,2015-02-24 22:33:28 UTC,2015-02-24 22:33:28 UTC
2375,LMST02010047,"C18 steroids (estrogens) and derivatives
",22185,,,2015-02-24 22:33:29 UTC,2015-02-24 22:33:29 UTC
2376,LMST04010067,"C24 bile acids, alcohols, and derivatives
",22194,,,2015-02-24 22:33:31 UTC,2015-02-24 22:33:31 UTC
2377,LMST05020021,"Sulfates
",22195,,,2015-02-24 22:33:32 UTC,2015-02-24 22:33:32 UTC
2378,LMST02030193,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22196,,,2015-02-24 22:33:33 UTC,2015-02-24 22:33:33 UTC
2379,LMST02030142,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22216,,,2015-02-24 22:33:38 UTC,2015-02-24 22:33:38 UTC
2380,CHEBI:68499,"N-acylglycine
",22220,,,2015-02-24 22:33:39 UTC,2015-02-24 22:33:39 UTC
2381,CHEBI:63931,"biopterin
",22223,,,2015-02-24 22:33:40 UTC,2015-02-24 22:33:40 UTC
2382,CHEBI:16964,"pyrimidone
primary alcohol
",22224,,,2015-02-24 22:33:40 UTC,2015-02-24 22:33:40 UTC
2383,CPD-254,"a small molecule
",22224,,,2015-02-24 22:33:40 UTC,2015-02-24 22:33:40 UTC
2384,CHEBI:60281,"tertiary amine
",22225,,,2015-02-24 22:33:41 UTC,2015-02-24 22:33:41 UTC
2385,CHEBI:16990,"dicarboxylic acid
biladienes
",22233,,,2015-02-24 22:33:42 UTC,2015-02-24 22:33:42 UTC
2386,CHEBI:17261,"glucosaminylamine
N(4)-glycosyl-L-asparagine
",22234,,,2015-02-24 22:33:43 UTC,2015-02-24 22:33:43 UTC
2387,CHEBI:28195,"3alpha-hydroxy steroid
17-oxo steroid
androstanoid
",22235,,,2015-02-24 22:33:44 UTC,2015-02-24 22:33:44 UTC
2388,C04373,"C19 steroids (androgens) and derivatives
Androstane and derivatives
",22235,,,2015-02-24 22:33:44 UTC,2015-02-24 22:33:44 UTC
2389,LMST02020059,"C19 steroids (androgens) and derivatives
",22235,,,2015-02-24 22:33:44 UTC,2015-02-24 22:33:44 UTC
2390,CHEBI:18329,"17beta-hydroxy steroid
3beta-hydroxy steroid
androstane-3,17-diol
",22236,,,2015-02-24 22:33:45 UTC,2015-02-24 22:33:45 UTC
2391,C12525,"C19 steroids (androgens) and derivatives
",22236,,,2015-02-24 22:33:45 UTC,2015-02-24 22:33:45 UTC
2392,LMST02020053,"C19 steroids (androgens) and derivatives
",22236,,,2015-02-24 22:33:45 UTC,2015-02-24 22:33:45 UTC
2393,CHEBI:23774,"uridines
",22239,,,2015-02-24 22:33:47 UTC,2015-02-24 22:33:47 UTC
2394,CHEBI:16259,"N-acetyl-L-amino acid
N-acetylphenylalanine
N-acyl-L-phenylalanine
",22247,,,2015-02-24 22:33:49 UTC,2015-02-24 22:33:49 UTC
2395,CHEBI:16755,"bile acid
dihydroxy-5beta-cholanic acid
",22250,,,2015-02-24 22:33:49 UTC,2015-02-24 22:33:49 UTC
2396,C02528,"C24 bile acids, alcohols, and derivatives
Cholane and derivatives
",22250,,,2015-02-24 22:33:49 UTC,2015-02-24 22:33:49 UTC
2397,LMST04010032,"C24 bile acids, alcohols, and derivatives
",22250,,,2015-02-24 22:33:49 UTC,2015-02-24 22:33:49 UTC
2398,CHEBI:37245,"dicarboxylic acid
",22253,,,2015-02-24 22:33:50 UTC,2015-02-24 22:33:50 UTC
2399,LMFA01170068,"Dicarboxylic acids
",22253,,,2015-02-24 22:33:50 UTC,2015-02-24 22:33:50 UTC
2400,LMST02030200,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22257,,,2015-02-24 22:33:51 UTC,2015-02-24 22:33:51 UTC
2401,LMFA01030226,"Unsaturated fatty acids
",22260,,,2015-02-24 22:33:53 UTC,2015-02-24 22:33:53 UTC
2402,CHEBI:40410,"N-acetyl-amino acid
N-acylglycine
",22263,,,2015-02-24 22:33:53 UTC,2015-02-24 22:33:53 UTC
2403,CHEBI:20912,"arabinonic acid
",22265,,,2015-02-24 22:33:54 UTC,2015-02-24 22:33:54 UTC
2404,CHEBI:41500,"monocarboxylic acid
",22269,,,2015-02-24 22:33:56 UTC,2015-02-24 22:33:56 UTC
2405,LMST02020099,"C19 steroids (androgens) and derivatives
",22273,,,2015-02-24 22:33:57 UTC,2015-02-24 22:33:57 UTC
2406,CHEBI:43433,"L-alpha-amino acid
alloisoleucine
",22280,,,2015-02-24 22:33:59 UTC,2015-02-24 22:33:59 UTC
2407,CHEBI:72999,"phosphatidylcholine 32:0
",22284,,,2015-02-24 22:34:00 UTC,2015-02-24 22:34:00 UTC
2408,LMGP01010564,"Diacylglycerophosphocholines
",22284,,,2015-02-24 22:34:00 UTC,2015-02-24 22:34:00 UTC
2409,CHEBI:16534,"galactonic acid
",22285,,,2015-02-24 22:34:02 UTC,2015-02-24 22:34:02 UTC
2410,LMST01010078,"Cholesterol and derivatives
",22288,,,2015-02-24 22:34:03 UTC,2015-02-24 22:34:03 UTC
2411,CHEBI:17544,"carbon oxoanion
",22297,,,2015-02-24 22:34:06 UTC,2015-02-24 22:34:06 UTC
2412,HCO3,"an anion
",22297,,,2015-02-24 22:34:06 UTC,2015-02-24 22:34:06 UTC
2413,CHEBI:15138,"inorganic anion
",22299,,,2015-02-24 22:34:08 UTC,2015-02-24 22:34:08 UTC
2414,CPD-7046,"an anion
",22299,,,2015-02-24 22:34:08 UTC,2015-02-24 22:34:08 UTC
2415,CHEBI:18402,"3alpha-hydroxy steroid
hydroxy monocarboxylic acid
7alpha-hydroxy steroid
12alpha-hydroxy steroid
",22300,,,2015-02-24 22:34:09 UTC,2015-02-24 22:34:09 UTC
2416,LMST04030001,"C27 bile acids, alcohols, and derivatives
",22300,,,2015-02-24 22:34:09 UTC,2015-02-24 22:34:09 UTC
2417,LMFA01170045,"Dicarboxylic acids
",22301,,,2015-02-24 22:34:10 UTC,2015-02-24 22:34:10 UTC
2418,CHEBI:32796,"2-hydroxyglutaric acid
",22302,,,2015-02-24 22:34:10 UTC,2015-02-24 22:34:10 UTC
2419,CHEBI:41509,"cholesteryl octadeca-9,12-dienoate
",22304,,,2015-02-24 22:34:12 UTC,2015-02-24 22:34:12 UTC
2420,C15441,"Cholesteryl esters
",22304,,,2015-02-24 22:34:12 UTC,2015-02-24 22:34:12 UTC
2421,LMST01020008,"Steryl esters
",22304,,,2015-02-24 22:34:12 UTC,2015-02-24 22:34:12 UTC
2422,CHEBI:37655,"erythronic acid
",22306,,,2015-02-24 22:34:13 UTC,2015-02-24 22:34:13 UTC
2423,CHEBI:15670,"glutaconic acid
",22309,,,2015-02-24 22:34:16 UTC,2015-02-24 22:34:16 UTC
2424,LMFA01170109,"Dicarboxylic acids
",22309,,,2015-02-24 22:34:16 UTC,2015-02-24 22:34:16 UTC
2425,CHEBI:741548,"dicarboxylic acid
",22310,,,2015-02-24 22:34:16 UTC,2015-02-24 22:34:16 UTC
2426,LMFA01170105,"Dicarboxylic acids
",22310,,,2015-02-24 22:34:16 UTC,2015-02-24 22:34:16 UTC
2427,CHEBI:4676,"alpha,omega-dicarboxylic acid
",22311,,,2015-02-24 22:34:17 UTC,2015-02-24 22:34:17 UTC
2428,C02678,"Dicarboxylic acids
",22311,,,2015-02-24 22:34:17 UTC,2015-02-24 22:34:17 UTC
2429,LMFA01170009,"Dicarboxylic acids
",22311,,,2015-02-24 22:34:17 UTC,2015-02-24 22:34:17 UTC
2430,CPD-10670,"an &alpha; &omega; dicarboxylate
",22311,,,2015-02-24 22:34:17 UTC,2015-02-24 22:34:17 UTC
2431,CHEBI:16040,"aminopyrimidine
pyrimidone
pyrimidine nucleobase
",22314,,,2015-02-24 22:34:19 UTC,2015-02-24 22:34:19 UTC
2432,C00380,"pyrimidines
",22314,,,2015-02-24 22:34:19 UTC,2015-02-24 22:34:19 UTC
2433,CYTOSINE,"a pyrimidine-related compound
a pyrimidine base
",22314,,,2015-02-24 22:34:19 UTC,2015-02-24 22:34:19 UTC
2434,CHEBI:41183,"biopterin
",22317,,,2015-02-24 22:34:21 UTC,2015-02-24 22:34:21 UTC
2435,CHEBI:17626,"dicarboxylic acid
",22318,,,2015-02-24 22:34:22 UTC,2015-02-24 22:34:22 UTC
2436,LMFA01170099,"Dicarboxylic acids
",22318,,,2015-02-24 22:34:22 UTC,2015-02-24 22:34:22 UTC
2437,CHEBI:28421,"coproporphyrin
",22322,,,2015-02-24 22:34:23 UTC,2015-02-24 22:34:23 UTC
2438,CHEBI:41321,"steroid sulfate
",22327,,,2015-02-24 22:34:26 UTC,2015-02-24 22:34:26 UTC
2439,LMST05020016,"Sulfates
",22327,,,2015-02-24 22:34:26 UTC,2015-02-24 22:34:26 UTC
2440,CHEBI:16002,"glucaric acid
",22332,,,2015-02-24 22:34:28 UTC,2015-02-24 22:34:28 UTC
2441,LMFA01170108,"Dicarboxylic acids
",22332,,,2015-02-24 22:34:28 UTC,2015-02-24 22:34:28 UTC
2442,CHEBI:30662,"thyronine
",22335,,,2015-02-24 22:34:30 UTC,2015-02-24 22:34:30 UTC
2443,CHEBI:73246,"1-acyl-2-hexadecanoyl-sn-glycero-3-phosphate
",22338,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
2444,LMGP10010027,"Diacylglycerophosphates
",22338,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
2445,CHEBI:70984,"N-acylglycine
",22340,,,2015-02-24 22:34:34 UTC,2015-02-24 22:34:34 UTC
2446,CHEBI:17443,"ureas
L-lysine derivative
L-alpha-amino acid
",22341,,,2015-02-24 22:34:35 UTC,2015-02-24 22:34:35 UTC
2447,CHEBI:43355,"indoles
aryl sulfate
",22342,,,2015-02-24 22:34:35 UTC,2015-02-24 22:34:35 UTC
2448,CHEBI:16946,"kynurenine
",22344,,,2015-02-24 22:34:37 UTC,2015-02-24 22:34:37 UTC
2449,CHEBI:43419,"dihydroxy-5beta-cholanic acid
",22345,,,2015-02-24 22:34:38 UTC,2015-02-24 22:34:38 UTC
2450,C17662,"C24 bile acids, alcohols, and derivatives
",22345,,,2015-02-24 22:34:38 UTC,2015-02-24 22:34:38 UTC
2451,LMST04010035,"C24 bile acids, alcohols, and derivatives
",22345,,,2015-02-24 22:34:38 UTC,2015-02-24 22:34:38 UTC
2452,CHEBI:32797,"2-hydroxyglutaric acid
",22348,,,2015-02-24 22:34:40 UTC,2015-02-24 22:34:40 UTC
2453,CHEBI:37998,"bile acid glycine conjugate
",22350,,,2015-02-24 22:34:41 UTC,2015-02-24 22:34:41 UTC
2454,LMST05030009,"Glycine conjugates
",22350,,,2015-02-24 22:34:41 UTC,2015-02-24 22:34:41 UTC
2455,CHEBI:16797,"pyridinium ion
",22351,,,2015-02-24 22:34:42 UTC,2015-02-24 22:34:42 UTC
2456,CPD-396,"a small molecule
",22351,,,2015-02-24 22:34:42 UTC,2015-02-24 22:34:42 UTC
2457,CHEBI:33404,"3-hydroxy monocarboxylic acid
omega-hydroxy fatty acid
",22352,,,2015-02-24 22:34:42 UTC,2015-02-24 22:34:42 UTC
2458,CHEBI:64390,"N-acylglycine
",22353,,,2015-02-24 22:34:43 UTC,2015-02-24 22:34:43 UTC
2459,CHEBI:15999,"phenols
oxo carboxylic acid
",22356,,,2015-02-24 22:34:46 UTC,2015-02-24 22:34:46 UTC
2460,LMST04010445,"C24 bile acids, alcohols, and derivatives
",22357,,,2015-02-24 22:34:47 UTC,2015-02-24 22:34:47 UTC
2461,CHEBI:30830,"4-hydroxy monocarboxylic acid
hydroxybutyric acid
",22359,,,2015-02-24 22:34:48 UTC,2015-02-24 22:34:48 UTC
2462,LMFA01050006,"Hydroxy fatty acids
",22359,,,2015-02-24 22:34:48 UTC,2015-02-24 22:34:48 UTC
2463,CHEBI:18344,"monohydroxyquinoline
quinolinemonocarboxylic acid
",22363,,,2015-02-24 22:34:50 UTC,2015-02-24 22:34:50 UTC
2464,LMST04010004,"C24 bile acids, alcohols, and derivatives
",22364,,,2015-02-24 22:34:51 UTC,2015-02-24 22:34:51 UTC
2465,CHEBI:70979,"N-acylglycine
",22371,,,2015-02-24 22:34:53 UTC,2015-02-24 22:34:53 UTC
2466,CHEBI:27891,"S-substituted L-cysteine
organic thiosulfate
",22372,,,2015-02-24 22:34:53 UTC,2015-02-24 22:34:53 UTC
2467,CHEBI:28595,"monocarboxylic acid
monocarboxylic acid amide
",22375,,,2015-02-24 22:34:56 UTC,2015-02-24 22:34:56 UTC
2468,CHEBI:16600,"dicarboxylic acid
",22384,,,2015-02-24 22:35:00 UTC,2015-02-24 22:35:00 UTC
2469,LMFA01170116,"Dicarboxylic acids
",22384,,,2015-02-24 22:35:00 UTC,2015-02-24 22:35:00 UTC
2470,CHEBI:17399,"xylulose
",22386,,,2015-02-24 22:35:01 UTC,2015-02-24 22:35:01 UTC
2471,CHEBI:68566,"alpha,omega-dicarboxylic acid
",22387,,,2015-02-24 22:35:01 UTC,2015-02-24 22:35:01 UTC
2472,LMFA01170117,"Dicarboxylic acids
",22387,,,2015-02-24 22:35:01 UTC,2015-02-24 22:35:01 UTC
2473,CHEBI:37084,"3-hydroxy monocarboxylic acid
",22388,,,2015-02-24 22:35:01 UTC,2015-02-24 22:35:01 UTC
2474,LMFA01050396,"Hydroxy fatty acids
",22388,,,2015-02-24 22:35:01 UTC,2015-02-24 22:35:01 UTC
2475,CHEBI:73514,"dipeptide
",22391,,,2015-02-24 22:35:03 UTC,2015-02-24 22:35:03 UTC
2476,CHEBI:40992,"alanine derivative
N-acetyl-L-amino acid
",22394,,,2015-02-24 22:35:05 UTC,2015-02-24 22:35:05 UTC
2477,CHEBI:49026,"N-acetylneuraminic acid
",22397,,,2015-02-24 22:35:07 UTC,2015-02-24 22:35:07 UTC
2478,LMFA01170029,"Dicarboxylic acids
",22402,,,2015-02-24 22:35:11 UTC,2015-02-24 22:35:11 UTC
2479,CHEBI:28315,"pyrazolopyrimidine
",22405,,,2015-02-24 22:35:13 UTC,2015-02-24 22:35:13 UTC
2480,C07599,"C40 isoprenoids (tetraterpenes)
",22405,,,2015-02-24 22:35:13 UTC,2015-02-24 22:35:13 UTC
2481,CHEBI:64491,"5,6,7,8-tetrahydrobiopterin
",22406,,,2015-02-24 22:35:14 UTC,2015-02-24 22:35:14 UTC
2482,CHEBI:18102,"O-acyl-L-carnitine
",22409,,,2015-02-24 22:35:16 UTC,2015-02-24 22:35:16 UTC
2483,C02838,"Fatty acyl carnitines
",22409,,,2015-02-24 22:35:16 UTC,2015-02-24 22:35:16 UTC
2484,LMFA07070002,"Fatty acyl carnitines
",22409,,,2015-02-24 22:35:16 UTC,2015-02-24 22:35:16 UTC
2485,CHEBI:41865,"alpha,omega-dicarboxylic acid
",22410,,,2015-02-24 22:35:17 UTC,2015-02-24 22:35:17 UTC
2486,C08277,"Dicarboxylic acids
",22410,,,2015-02-24 22:35:17 UTC,2015-02-24 22:35:17 UTC
2487,LMFA01170006,"Dicarboxylic acids
",22410,,,2015-02-24 22:35:17 UTC,2015-02-24 22:35:17 UTC
2488,CHEBI:21500,"N-acetyl-O-acetylneuraminic acid
",22412,,,2015-02-24 22:35:18 UTC,2015-02-24 22:35:18 UTC
2489,CHEBI:18319,"1-(phosphoribosyl)imidazolecarboxamide
",22414,,,2015-02-24 22:35:19 UTC,2015-02-24 22:35:19 UTC
2490,C01607,"Acyclic diterpenoids
",22415,,,2015-02-24 22:35:20 UTC,2015-02-24 22:35:20 UTC
2491,CHEBI:28009,"N-acetyl-D-glucosamine
",22416,,,2015-02-24 22:35:21 UTC,2015-02-24 22:35:21 UTC
2492,CHEBI:52030,"3alpha-hydroxy steroid
6beta-hydroxy steroid
",22422,,,2015-02-24 22:35:25 UTC,2015-02-24 22:35:25 UTC
2493,LMST04010025,"C24 bile acids, alcohols, and derivatives
",22422,,,2015-02-24 22:35:25 UTC,2015-02-24 22:35:25 UTC
2494,CHEBI:21547,"N-acetyl-L-amino acid
N-acyl-L-aspartic acid
",22423,,,2015-02-24 22:35:26 UTC,2015-02-24 22:35:26 UTC
2495,CHEBI:17150,"carboxyalkyl phosphate
",22426,,,2015-02-24 22:35:27 UTC,2015-02-24 22:35:27 UTC
2496,CHEBI:74688,"biopterins
",22427,,,2015-02-24 22:35:28 UTC,2015-02-24 22:35:28 UTC
2497,CHEBI:27480,"monocarboxylic acid
monocarboxylic acid amide
N-acylglycine
",22429,,,2015-02-24 22:35:30 UTC,2015-02-24 22:35:30 UTC
2498,C03017,"Fatty acyl carnitines
",22431,,,2015-02-24 22:35:32 UTC,2015-02-24 22:35:32 UTC
2499,CHEBI:15859,"aspartic acid derivative
N-carbamoyl-L-amino acid
N-carbamoylaspartic acid
",22432,,,2015-02-24 22:35:33 UTC,2015-02-24 22:35:33 UTC
2500,CHEBI:74099,"N-acylglycine
",22436,,,2015-02-24 22:35:36 UTC,2015-02-24 22:35:36 UTC
2501,CHEBI:18386,"quinolinemonocarboxylic acid
",22438,,,2015-02-24 22:35:36 UTC,2015-02-24 22:35:36 UTC
2502,CHEBI:7274,"glutamic acid derivative
N-formimino-amino acid
",22443,,,2015-02-24 22:35:38 UTC,2015-02-24 22:35:38 UTC
2503,CHEBI:30531,"alpha,omega-dicarboxylic acid
",22446,,,2015-02-24 22:35:39 UTC,2015-02-24 22:35:39 UTC
2504,C02656,"Dicarboxylic acids
",22446,,,2015-02-24 22:35:39 UTC,2015-02-24 22:35:39 UTC
2505,LMFA01170051,"Dicarboxylic acids
",22446,,,2015-02-24 22:35:39 UTC,2015-02-24 22:35:39 UTC
2506,CHEBI:70869,"carboxylic ester
glycine derivative
",22448,,,2015-02-24 22:35:40 UTC,2015-02-24 22:35:40 UTC
2507,CHEBI:16332,"xylulose 5-phosphate
",22453,,,2015-02-24 22:35:41 UTC,2015-02-24 22:35:41 UTC
2508,CHEBI:76308,"alpha,omega-dicarboxylic acid
",22456,,,2015-02-24 22:35:42 UTC,2015-02-24 22:35:42 UTC
2509,LMFA01170018,"Dicarboxylic acids
",22456,,,2015-02-24 22:35:42 UTC,2015-02-24 22:35:42 UTC
2510,LMST05030013,"Glycine conjugates
",22459,,,2015-02-24 22:35:43 UTC,2015-02-24 22:35:43 UTC
2511,CHEBI:10072,"quinolinemonocarboxylic acid
dihydroxyquinoline
",22460,,,2015-02-24 22:35:44 UTC,2015-02-24 22:35:44 UTC
2512,CHEBI:3663,"cholesterol ester
",22462,,,2015-02-24 22:35:45 UTC,2015-02-24 22:35:45 UTC
